,ProductName,CurrentPrice,MRP,Stars,Ratings,Reviews,Processor,RAM,Storage,ImageURL
80,DELL Core i3 10th Gen,46890,59101,2.9,97 ,7 ,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ku5ufm80/computer/s/j/p/inspiron-3511-thin-and-light-laptop-dell-original-imag7csraspfw7zj.jpeg?q=70
81,HP Core i3 11th Gen,41990,54051,4.3,856 ,89 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l2jcccw0/computer/s/k/0/-original-imagdus5mrsgjepa.jpeg?q=70
82,ASUS Core i3 11th Gen,34990,52990,4.4,445 ,53 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
83,HP Core i3 11th Gen,38990,48933,4.3,986 ,115 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/l0zm64w0/computer/k/h/m/14s-dq2606tu-thin-and-light-laptop-hp-original-imagcnsfnrzvzbs6.jpeg?q=70
84,DELL Vostro Core i3 11th Gen,42999,45810,3.9,193 ,14 ,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ksyz8280/computer/b/7/0/na-thin-and-light-laptop-dell-original-imag6f5zes6jhdzk.jpeg?q=70
85,DELL Vostro Core i3 10th Gen,40990,54781,4.2,373 ,50 ,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/l13whow0/computer/s/e/r/-original-imagcr7j9zvqpjeq.jpeg?q=70
86,ASUS VivoBook Ultra 14 (2022) Core i3 11th Gen,40990,56990,4.4,2287 ,341 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kbfeljk0/computer/x/4/d/asus-original-imafss6cbuzbzpgf.jpeg?q=70
87,ASUS VivoBook Ultra 14 (2022) Core i3 11th Gen,40990,56990,4.4,2287 ,341 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kbfeljk0/computer/h/a/s/asus-original-imafss69cdydrwr7.jpeg?q=70
88,MSI Modern 14 Ryzen 5 Hexa Core 4500U,43990,61990,4.5,988 ,160 ,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ko0d6kw0/computer/t/m/1/modern-14-b4mw-410in-notebook-msi-original-imag2km2armfgmhp.jpeg?q=70
89,Lenovo IdeaPad 3 Core i3 11th Gen,41990,64490,4.3,617 ,60 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70
90,DELL Inspiron Core i3 11th Gen,44490,57479,4.3,991 ,127 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70
91,DELL Vostro Core i3 11th Gen,42999,56743,3.6,5 ,1 ,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/krf91u80/computer/2/m/b/na-thin-and-light-laptop-dell-original-imag585xzyrystrc.jpeg?q=70
92,DELL Core i3 10th Gen,40990,55442,4.2,373 ,50 ,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kzvlua80/computer/v/k/o/vostro-3510-thin-and-light-laptop-dell-original-imagbscgmx366uhv.jpeg?q=70
93,ASUS VivoBook Ultra 14 (2021) Core i3 11th Gen,40990,56990,4.4,2287 ,341 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kbfeljk0/computer/s/z/w/asus-original-imafss69dheakret.jpeg?q=70
94,Lenovo IdeaPad 3 Core i3 11th Gen,42990,67690,4.7,19 ,0 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kruyw7k0/computer/a/w/e/na-thin-and-light-laptop-lenovo-original-imag5k4qyjacgkuh.jpeg?q=70
95,ASUS VivoBook 14 (2021) Ryzen 5 Quad Core 3500U,43990,57990,4.7,16 ,2 ,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70
96,ASUS VivoBook 14 (2021) Ryzen 5 Quad Core 3500U,43990,57990,4.7,16 ,2 ,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70
97,MSI Modern 14 Core i5 10th Gen,44990,61990,4.4,771 ,99 ,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ko0d6kw0/computer/a/f/n/modern-14-b4mw-410in-notebook-msi-original-imag2km2byc24psz.jpeg?q=70
98,DELL Vostro Core i3 10th Gen,40990,54783,3.9,51 ,8 ,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l13whow0/computer/s/e/r/-original-imagcr7j9zvqpjeq.jpeg?q=70
99,realme Book (Slim) Core i3 11th Gen,42990,54999,4.4,7353 ,1162 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ksez24w0/computer/v/b/y/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgw27k4tbb.jpeg?q=70
100,DELL Inspiron Ryzen 3 Dual Core 3250U,43990,56966,4.5,43 ,6 ,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
101,acer Aspire 3 Ryzen 5 Quad Core 3500U,42990,52999,4.2,15 ,3 ,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ktketu80/computer/n/r/0/a315-23-laptop-acer-original-imag6w27yw7bmdz5.jpeg?q=70
102,DELL Vostro Core i3 11th Gen,41990,54510,4.1,32 ,5 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kn7sdjk0/computer/l/4/y/na-notebook-dell-original-imagfy6adtf9apuh.jpeg?q=70
103,Lenovo IdeaPad Core i3 11th Gen,40990,64490,3.9,8 ,0 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70
104,HP 15s Core i3 10th Gen,41990,43090,4.1,1111 ,117 ,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kbqu4cw0/computer/t/d/f/hp-original-imaftyzafphshjge.jpeg?q=70
105,HP 14s Core i3 11th Gen,42490,45892,4.4,5267 ,565 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kbqu4cw0/computer/v/r/y/hp-original-imaftyzqzbyerzgt.jpeg?q=70
106,DELL Vostro Core i3 10th Gen,40990,55444,3.9,51 ,8 ,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kzvlua80/computer/e/y/f/vostro-3510-thin-and-light-laptop-dell-original-imagbsn5hgcnmxqs.jpeg?q=70
107,HP 14s Core i3 11th Gen,42290,43595,4.2,1552 ,195 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kctf0cw0/computer/j/n/a/hp-na-thin-and-light-laptop-original-imaftv7fxtmzhkw3.jpeg?q=70
108,HP Core i3 11th Gen,40990,47264,3.2,9 ,3 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kzrbiq80/computer/v/d/d/15s-fq2626tu-thin-and-light-laptop-hp-original-imagbpb2sztfprgz.jpeg?q=70
109,HP 15s Ryzen 3 Quad Core 5300U,42990,44466,4.3,269 ,41 ,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/k7531jk0/computer/e/a/h/hp-original-imafpfs893zu5mhb.jpeg?q=70
110,DELL Inspiron Core i3 11th Gen,42490,56776,4.2,31 ,3 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70
111,ASUS Vivobook 15 Core i3 11th Gen,40990,56990,3.7,11 ,0 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ksyz8280/computer/s/r/z/vivobook15-thin-and-light-laptop-asus-original-imag6eyabh3w846p.jpeg?q=70
112,HP 15s Core i3 11th Gen,44990,49729,4,2371 ,291 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kjlrb0w0/computer/c/7/y/hp-original-imafz4uychtxgbwh.jpeg?q=70
113,RedmiBook 15 Core i3 11th Gen,43490,55999,4.2,1209 ,166 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/krxtrww0/computer/e/l/c/redmibook-15-e-learning-edition-thin-and-light-laptop-redmi-original-imag5m8jkjbaybeu.jpeg?q=70
114,Lenovo Ideapad Slim3 Core i3 11th Gen,40990,57290,4.4,1111 ,163 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kpvivm80/computer/o/z/d/na-thin-and-light-laptop-lenovo-original-imag4yhhhzdgghca.jpeg?q=70
115,HP Core i3 11th Gen,42990,50196,4.3,629 ,61 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kyt0ya80/computer/s/z/b/-original-imagayc6ahrmg8y7.jpeg?q=70
116,Lenovo ThinkPad E15 Core i3 11th Gen,44990,59239,4.2,47 ,4 ,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kngd0nk0/computer/k/q/5/na-laptop-lenovo-original-imag24kvhrgqvjut.jpeg?q=70
117,acer Aspire 3 Ryzen 5 Quad Core 3500U,44490,57999,4.4,330 ,39 ,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/k9re3rk0/computer/z/m/u/acer-original-imafrhdaywnzkuxc.jpeg?q=70
118,Lenovo Core i3 11th Gen,45980,59990,,0,0,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kwqq1zk0/computer/o/l/o/82h8023bin-laptop-lenovo-original-imag9ckydvkgfnhh.jpeg?q=70
119,acer Aspire 5 Ryzen 5 Hexa Core 5500U,49990,64990,4.3,7 ,1 ,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kn7sdjk0/computer/g/x/2/na-thin-and-light-laptop-acer-original-imagfxw2xh5ymuex.jpeg?q=70
120,Lenovo Ideapad Slim3 Core i3 11th Gen,40990,57290,4.4,1111 ,163 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kpvivm80/computer/o/z/d/na-thin-and-light-laptop-lenovo-original-imag4yhhhzdgghca.jpeg?q=70
121,Lenovo ThinkPad E15 Core i3 11th Gen,44990,59239,4.2,47 ,4 ,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kngd0nk0/computer/k/q/5/na-laptop-lenovo-original-imag24kvhrgqvjut.jpeg?q=70
122,HP Core i3 11th Gen,42990,50196,4.3,629 ,61 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kyt0ya80/computer/s/z/b/-original-imagayc6ahrmg8y7.jpeg?q=70
123,acer Aspire 3 Ryzen 5 Quad Core 3500U,44490,57999,4.4,330 ,39 ,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/k9re3rk0/computer/z/m/u/acer-original-imafrhdaywnzkuxc.jpeg?q=70
124,RedmiBook 15 Core i3 11th Gen,41490,51999,4.2,1209 ,166 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/krxtrww0/computer/e/l/c/redmibook-15-e-learning-edition-thin-and-light-laptop-redmi-original-imag5m8jkjbaybeu.jpeg?q=70
125,DELL Inspiron Core i3 10th Gen,40990,53657,3.6,56 ,4 ,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/ku5ufm80/computer/o/3/o/inspiron-3511-thin-and-light-laptop-dell-original-imag7csrvdhnsbdf.jpeg?q=70
126,HP Core i3 11th Gen,39999,48476,3.2,9 ,3 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kzrbiq80/computer/v/d/d/15s-fq2626tu-thin-and-light-laptop-hp-original-imagbpb2sztfprgz.jpeg?q=70
127,ASUS Vivobook Ultra K14 Core i3 11th Gen,44950,58990,4.3,3 ,2 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kp2y2kw0/computer/e/n/r/km413ua-eb503ts-km413-thin-and-light-laptop-asus-original-imag3egt7gksw3gh.jpeg?q=70
128,HP 15s Core i3 11th Gen,43690,48933,4.1,5058 ,493 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kl5hh8w0/computer/l/u/x/hp-original-imagycknrhn3mvat.jpeg?q=70
129,DELL Ryzen 3 Dual Core 3250U,40990,53774,4.1,7 ,1 ,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l0bbonk0/computer/e/h/g/inspiron-3515-thin-and-light-laptop-dell-original-imagc4khfybjef5s.jpeg?q=70
130,DELL Vostro Core i3 10th Gen,44290,57858,,0,0,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/krf91u80/computer/2/m/b/na-thin-and-light-laptop-dell-original-imag585xzyrystrc.jpeg?q=70
131,ASUS Ryzen 5 Quad Core 3rd Gen,44900,57990,,0,0,AMD Ryzen 5 Quad Core Processor (3rd Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l1xwqkw0/computer/d/j/1/m515da-bq512ws-thin-and-light-laptop-asus-original-imagde6jzyvqru56.jpeg?q=70
132,Lenovo Ideapad S145 Core i5 10th Gen,42990,62390,3.9,2146 ,223 ,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kao98cw0/computer/m/g/d/lenovo-na-laptop-original-imafs6p8gfpcjdgq.jpeg?q=70
133,DELL Inspiron Ryzen 5 Quad Core 3450U,42490,49613,4.4,719 ,92 ,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kirr24w0/computer/z/r/b/dell-na-laptop-original-imafyhm5nzfum7jj.jpeg?q=70
134,DELL Vostro Core i3 11th Gen,43126,43126,4.1,66 ,7 ,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kn7sdjk0/computer/l/4/y/na-notebook-dell-original-imagfy6adtf9apuh.jpeg?q=70
135,DELL Vostro Core i3 11th Gen,41990,55448,4.3,1832 ,169 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kn7sdjk0/computer/l/w/f/na-notebook-dell-original-imagfy6ah6k6jqdh.jpeg?q=70
136,DELL Vostro Ryzen 5 Quad Core R5,44490,58285,4.4,21 ,3 ,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/krf91u80/computer/2/m/b/na-thin-and-light-laptop-dell-original-imag585xzyrystrc.jpeg?q=70
137,ASUS Core i5 10th Gen,43430,61990,,0,0,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/l2f20sw0/computer/e/p/i/vivobook-15-thin-and-light-laptop-asus-original-imagdrjpvgngkhfd.jpeg?q=70
138,DELL Inspiron Core i3 10th Gen,44490,60490,4.1,937 ,105 ,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ku5ufm80/computer/o/3/o/inspiron-3511-thin-and-light-laptop-dell-original-imag7csrvdhnsbdf.jpeg?q=70
139,DELL Vostro Core i3 11th Gen,41990,44780,3.9,262 ,20 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kn7sdjk0/computer/l/w/f/na-notebook-dell-original-imagfy6ah6k6jqdh.jpeg?q=70
140,DELL Vostro Core i3 11th Gen,44090,59781,3.7,3 ,0 ,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kn7sdjk0/computer/l/w/f/na-notebook-dell-original-imagfy6ah6k6jqdh.jpeg?q=70
141,DELL Inspiron Ryzen 3 Dual Core 3250U,40590,50132,,0,0,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kwl0akw0/computer/f/t/r/inspiron-3511-thin-and-light-laptop-dell-original-imag98fjy6yu6fgz.jpeg?q=70
142,HP Core i3 10th Gen,42490,50294,4.3,1356 ,128 ,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kbqu4cw0/computer/t/d/f/hp-original-imaftyzafphshjge.jpeg?q=70
143,ASUS Core i3 11th Gen,37949,52900,,0,0,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kgfg2vk0/computer/e/j/f/asus-vivobook-laptop-original-imafwzf5e8awkm9x.jpeg?q=70
144,DELL Vostro Core i3 10th Gen,40990,54517,4,1954 ,193 ,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/ksyz8280/computer/b/7/0/na-thin-and-light-laptop-dell-original-imag6f5zes6jhdzk.jpeg?q=70
145,DELL Vostro Core i3 10th Gen,41990,49826,3.8,36 ,7 ,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kn7sdjk0/computer/l/4/y/na-notebook-dell-original-imagfy6adtf9apuh.jpeg?q=70
146,DELL Vostro Core i3 10th Gen,42490,60541,4.1,18 ,1 ,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kn7sdjk0/computer/l/4/y/na-notebook-dell-original-imagfy6adtf9apuh.jpeg?q=70
147,HP 15s Core i3 11th Gen,43588,48933,4.1,5058 ,493 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kl5hh8w0/computer/l/u/x/hp-original-imagycknrhn3mvat.jpeg?q=70
148,DELL Vostro Ryzen 3 Dual Core 3250U,41590,51105,4.3,4 ,1 ,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/krf91u80/computer/2/m/b/na-thin-and-light-laptop-dell-original-imag585xzyrystrc.jpeg?q=70
149,DELL Core i3 11th Gen,42490,55351,4,4 ,0 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kubk70w0/computer/w/q/e/inspiron-3511-laptop-dell-original-imag7guhghwehqbf.jpeg?q=70
150,DELL Inspiron Ryzen 3 Dual Core 3250U,43490,56771,4.2,10 ,1 ,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
151,ASUS Vivobook 14 Core i3 11th Gen,39990,55990,,0,0,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ky90scw0/computer/q/4/8/vivobook-14-thin-and-light-laptop-asus-original-imagajf5gqrgsgzp.jpeg?q=70
152,DELL Vostro 3405 Ryzen 5 Quad Core 3450U,42990,59850,,0,0,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/l1dwknk0/computer/v/o/j/na-thin-and-light-laptop-dell-original-imagcyqqvrjfx6kh.jpeg?q=70
153,acer Aspire 5 Core i5 11th Gen,44990,56999,3.7,292 ,31 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/krce64w0/computer/g/x/z/aspire-5-thin-and-light-laptop-acer-original-imag55gzykbb22cp.jpeg?q=70
154,DELL Vostro Core i3 11th Gen,41999,44427,,0,0,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kzygpzk0/computer/u/n/j/vostro-3400-thin-and-light-laptop-dell-original-imagbuusnyzeqsjh.jpeg?q=70
155,HP 15s Core i3 10th Gen,44690,44908,3.6,130 ,29 ,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kbqu4cw0/computer/t/d/f/hp-original-imaftyzafphshjge.jpeg?q=70
156,ASUS ExpertBook Core i3 10th Gen,40990,51990,,0,0,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kzd147k0/computer/t/x/4/expertbook-series-business-laptop-asus-original-imagbe6vhkvxfwwe.jpeg?q=70
157,DELL Inspiron Core i3 10th Gen,42590,55534,3.9,46 ,2 ,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70
158,HP Core i3 11th Gen,41490,47264,3.9,84 ,6 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kw2fki80/computer/o/z/d/-original-imag8tthazucuzac.jpeg?q=70
159,ASUS VivoBook Ultra 14 Core i3 11th Gen,41990,49990,4.3,164 ,27 ,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kihqz680/computer/h/t/e/asus-na-thin-and-light-laptop-original-imafy9wxegfg3uf4.jpeg?q=70
160,HP Core i3 11th Gen,44390,45376,4.2,1115 ,98 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kp2y2kw0/computer/p/n/a/hp-original-imag3efeqfqqx6e5.jpeg?q=70
161,HP Core i3 10th Gen,43990,47916,4.4,31 ,3 ,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kwtkxow0/computer/z/l/x/hp-business-laptop-laptop-hp-original-imag9f4nzuhygdck.jpeg?q=70
162,DELL Inspiron 3000 Core i3 11th Gen,44499,58229,3.7,11 ,1 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l16rde80/computer/p/4/i/inspiron-3511-thin-and-light-laptop-dell-original-imagctygxz8x6hnx.jpeg?q=70
163,DELL Inspiron Core i3 10th Gen,42490,48900,4.1,230 ,26 ,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kgtqhe80/computer/h/a/y/dell-original-imafwyv9f2e52zzh.jpeg?q=70
164,ASUS Core i3 11th Gen,41500,51990,3,4 ,0 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/ksuowi80/computer/r/t/r/vivobook-laptop-asus-original-imag6bq2ghgugagd.jpeg?q=70
165,ASUS Core i3 11th Gen,41399,52990,5,2 ,1 ,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/krayqa80/computer/w/k/3/k513ea-laptop-asus-original-imag54b2z928mncy.jpeg?q=70
166,HP Core i3 11th Gen,43990,48066,,0,0,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/ky4qgsw0/computer/j/f/5/240-g8-laptop-hp-original-imagaffva46zgucg.jpeg?q=70
167,Lenovo Core i3 10th Gen,41990,49800,4,4 ,0 ,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ktrk13k0/computer/q/h/p/ideapad-slim-3i-laptop-lenovo-original-imag7fgfdygxdby9.jpeg?q=70
168,HP Core i3 11th Gen,43990,48066,,0,0,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ky4qgsw0/computer/j/f/5/240-g8-laptop-hp-original-imagaffva46zgucg.jpeg?q=70
169,Lenovo Core i3 10th Gen,41990,49800,4,4 ,0 ,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktrk13k0/computer/q/h/p/ideapad-slim-3i-laptop-lenovo-original-imag7fgfdygxdby9.jpeg?q=70
